request_id,client_id,created_at,scheduled_date,time_window_start,time_window_end,service_duration_minutes,quantity_meals,quantity_boxes,cold_chain_required,priority_level,frequency,program_type,funding_stream,status,status_reason,assigned_route_id,assigned_stop_sequence,required_driver_skills,flexibility_flags,dietary_tags_snapshot,mobility_tags_snapshot
REQ-00769,CLI-0350,2026-04-03 15:20:00,2026-04-07,10:30:00,11:30:00,6,5,0,True,routine,monthly,grocery_hamper,municipal,completed,,RTE-0065,6,refrigerated_vehicle,,soft,walker
REQ-00770,CLI-0237,2026-03-21 07:13:00,2026-03-25,13:00:00,14:00:00,12,1,1,True,routine,monthly,MOW_frozen,private_donations,completed,,RTE-0091,17,refrigerated_vehicle,flexible_day,pureed,
REQ-00771,CLI-0481,2026-03-29 13:37:00,2026-04-01,11:30:00,14:30:00,9,3,0,True,routine,biweekly,MOW_hot,municipal,completed,,RTE-0029,19,lang_Mandarin;refrigerated_vehicle,flexible_window,heart_healthy;vegetarian,walker
REQ-00772,CLI-0371,2026-03-22 14:52:00,2026-03-26,09:30:00,10:30:00,6,1,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0212,8,no_pet_allergy;refrigerated_vehicle,flexible_day;can_leave_at_door,,walker
REQ-00773,CLI-0450,2026-04-06 20:18:00,2026-04-09,13:45:00,16:45:00,9,2,0,True,routine,biweekly,grocery_hamper,municipal,completed,,,,lang_Punjabi;refrigerated_vehicle,flexible_day;can_leave_at_door,,cane;hard_of_hearing
REQ-00774,CLI-0041,2026-04-02 10:25:00,2026-04-07,08:15:00,10:15:00,10,1,1,True,routine,one_time,MOW_hot,private_donations,completed,,RTE-0065,5,refrigerated_vehicle,flexible_window,low_sodium;soft,
REQ-00775,CLI-0218,2026-03-30 09:48:00,2026-04-02,09:00:00,12:00:00,9,7,1,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0006,1,refrigerated_vehicle,flexible_window;flexible_day,soft,
REQ-00776,CLI-0244,2026-04-13 20:14:00,2026-04-14,13:30:00,16:30:00,5,6,1,True,routine,weekly,MOW_hot,client_pay,completed,,RTE-0103,19,refrigerated_vehicle,flexible_day,diabetic_friendly;minced,walker;assistance_at_door;hard_of_hearing
REQ-00777,CLI-0220,2026-04-09 13:47:00,2026-04-12,11:00:00,12:00:00,6,5,1,True,urgent,one_time,MOW_frozen,private_donations,completed,,RTE-0026,7,refrigerated_vehicle;two_person;wheelchair,,heart_healthy;minced,wheelchair;assistance_at_door;low_vision
REQ-00778,CLI-0157,2026-04-07 09:17:00,2026-04-09,13:15:00,15:15:00,7,6,1,False,routine,weekly,culturally_specific,municipal,pending,,,,two_person,,soft,
REQ-00779,CLI-0429,2026-04-03 07:42:00,2026-04-05,13:45:00,15:45:00,7,1,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0097,9,refrigerated_vehicle,,heart_healthy;minced,assistance_at_door
REQ-00780,CLI-0357,2026-04-05 16:01:00,2026-04-08,13:30:00,15:00:00,9,5,0,False,routine,weekly,grocery_hamper,United_Way,completed,,RTE-0028,5,,,soft;vegan,assistance_at_door
REQ-00781,CLI-0079,2026-04-02 14:03:00,2026-04-06,11:15:00,12:45:00,8,3,0,False,routine,weekly,emergency_box,private_donations,pending,,,,no_pet_allergy,,diabetic_friendly;soft,
REQ-00782,CLI-0425,2026-04-04 17:31:00,2026-04-06,12:00:00,13:00:00,5,4,0,True,routine,one_time,MOW_hot,private_donations,scheduled,,RTE-0016,17,no_pet_allergy;refrigerated_vehicle,,vegetarian,cane
REQ-00783,CLI-0284,2026-03-27 09:15:00,2026-03-29,08:15:00,10:15:00,8,4,0,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0161,4,refrigerated_vehicle,flexible_window,lactose_free,cane;assistance_at_door;hard_of_hearing
REQ-00784,CLI-0218,2026-03-26 17:07:00,2026-03-30,10:00:00,11:30:00,9,3,1,True,routine,one_time,MOW_frozen,Island_Health,completed,,RTE-0058,23,refrigerated_vehicle,flexible_window,soft,
REQ-00785,CLI-0465,2026-03-25 17:09:00,2026-03-28,08:30:00,10:00:00,9,1,0,True,routine,one_time,MOW_hot,municipal,completed,,RTE-0061,10,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly,walker;hard_of_hearing
REQ-00786,CLI-0026,2026-04-12 15:08:00,2026-04-15,13:30:00,15:00:00,10,7,2,True,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0066,12,refrigerated_vehicle;two_person,,soft,bedbound;low_vision
REQ-00787,CLI-0362,2026-04-11 12:18:00,2026-04-13,13:15:00,16:15:00,10,2,0,True,routine,weekly,MOW_hot,municipal,completed,,RTE-0246,5,refrigerated_vehicle,can_leave_at_door,minced,
REQ-00788,CLI-0077,2026-03-25 11:06:00,2026-03-27,08:00:00,09:30:00,9,6,0,True,routine,one_time,MOW_hot,client_pay,completed,,RTE-0120,19,refrigerated_vehicle,flexible_window,vegan;kosher,
REQ-00789,CLI-0143,2026-04-07 17:46:00,2026-04-10,08:15:00,09:45:00,7,2,1,True,routine,one_time,MOW_hot,Island_Health,completed,,RTE-0017,14,refrigerated_vehicle,flexible_window,low_sodium;lactose_free,assistance_at_door;low_vision
REQ-00790,CLI-0441,2026-03-20 10:13:00,2026-03-25,12:00:00,13:30:00,5,4,0,True,routine,monthly,MOW_frozen,client_pay,completed,,RTE-0091,3,no_pet_allergy;refrigerated_vehicle,flexible_day,,assistance_at_door
REQ-00791,CLI-0058,2026-04-02 08:08:00,2026-04-07,11:00:00,12:00:00,9,5,2,True,routine,weekly,MOW_frozen,municipal,scheduled,,RTE-0065,9,refrigerated_vehicle,,diabetic_friendly;soft,assistance_at_door
REQ-00792,CLI-0307,2026-04-06 18:49:00,2026-04-11,09:00:00,10:30:00,8,4,1,False,routine,biweekly,emergency_box,Island_Health,scheduled,,RTE-0059,7,,flexible_window,,
REQ-00793,CLI-0129,2026-04-09 12:10:00,2026-04-12,10:30:00,12:30:00,8,3,0,False,urgent,one_time,culturally_specific,United_Way,completed,,RTE-0046,6,no_pet_allergy,,,cane;hard_of_hearing
REQ-00794,CLI-0067,2026-03-28 14:46:00,2026-03-31,08:00:00,09:00:00,5,6,1,True,routine,one_time,MOW_hot,client_pay,scheduled,,RTE-0182,9,refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00795,CLI-0252,2026-04-04 14:48:00,2026-04-09,09:30:00,12:30:00,5,6,0,True,urgent,weekly,MOW_frozen,Island_Health,completed,,RTE-0023,2,refrigerated_vehicle,,diabetic_friendly;renal,
REQ-00796,CLI-0018,2026-04-07 12:26:00,2026-04-08,11:45:00,12:45:00,10,6,1,True,urgent,one_time,grocery_hamper,municipal,rerouted,time_window_conflict,RTE-0269,11,refrigerated_vehicle,flexible_day;can_leave_at_door,,walker
REQ-00797,CLI-0494,2026-04-09 11:47:00,2026-04-12,09:00:00,10:30:00,7,4,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0054,11,refrigerated_vehicle,flexible_window,,assistance_at_door
REQ-00798,CLI-0111,2026-04-04 16:41:00,2026-04-09,09:00:00,12:00:00,9,1,1,True,urgent,monthly,MOW_frozen,Island_Health,no_answer,building_locked,RTE-0108,12,refrigerated_vehicle;wheelchair,flexible_window,low_sodium,wheelchair
REQ-00799,CLI-0201,2026-03-27 13:44:00,2026-03-30,10:15:00,12:15:00,8,4,1,False,routine,weekly,emergency_box,private_donations,completed,,RTE-0058,28,no_pet_allergy,,diabetic_friendly,
REQ-00800,CLI-0295,2026-04-10 06:21:00,2026-04-15,13:15:00,16:15:00,8,7,2,True,routine,one_time,MOW_frozen,private_donations,rerouted,time_window_conflict,RTE-0268,2,refrigerated_vehicle;two_person;wheelchair,,,wheelchair;cane
REQ-00801,CLI-0417,2026-04-10 06:54:00,2026-04-15,09:30:00,11:30:00,10,1,2,True,routine,biweekly,MOW_frozen,private_donations,completed,,RTE-0066,10,refrigerated_vehicle,,diabetic_friendly,
REQ-00802,CLI-0135,2026-03-30 12:20:00,2026-04-02,13:45:00,14:45:00,6,7,1,True,urgent,one_time,MOW_hot,United_Way,scheduled,,RTE-0013,8,refrigerated_vehicle,can_leave_at_door,low_sodium,cane
REQ-00803,CLI-0458,2026-03-21 13:51:00,2026-03-25,10:00:00,11:30:00,8,1,0,True,routine,weekly,MOW_hot,private_donations,completed,,,,refrigerated_vehicle,flexible_window;can_leave_at_door,soft;vegetarian,
REQ-00804,CLI-0453,2026-04-01 10:55:00,2026-04-02,08:30:00,09:30:00,6,4,1,True,routine,one_time,MOW_hot,private_donations,cancelled,no_longer_needed,,,refrigerated_vehicle,flexible_window,,
REQ-00805,CLI-0007,2026-03-23 06:01:00,2026-03-26,10:45:00,12:45:00,6,7,0,True,routine,biweekly,MOW_frozen,Island_Health,cancelled,weather,,,refrigerated_vehicle,can_leave_at_door,diabetic_friendly,walker
REQ-00806,CLI-0459,2026-04-06 15:09:00,2026-04-11,10:45:00,13:45:00,7,2,0,True,routine,one_time,MOW_frozen,Island_Health,completed,,RTE-0059,12,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly,cane;assistance_at_door
REQ-00807,CLI-0058,2026-03-29 18:52:00,2026-03-30,11:30:00,13:00:00,8,6,1,True,routine,weekly,MOW_hot,United_Way,pending,,,,refrigerated_vehicle,flexible_window;can_leave_at_door,diabetic_friendly;soft,assistance_at_door
REQ-00808,CLI-0445,2026-03-23 10:04:00,2026-03-27,13:45:00,15:45:00,6,4,2,True,routine,biweekly,MOW_frozen,United_Way,in_progress,,RTE-0020,4,refrigerated_vehicle,,low_sodium,cane
REQ-00809,CLI-0354,2026-03-30 17:15:00,2026-04-01,08:45:00,11:45:00,11,4,0,True,urgent,one_time,MOW_hot,municipal,no_answer,buzzer_failed,,,lang_Punjabi;refrigerated_vehicle,,vegetarian,walker;assistance_at_door
REQ-00810,CLI-0486,2026-04-09 15:57:00,2026-04-14,09:30:00,11:30:00,5,1,2,True,routine,monthly,MOW_frozen,Island_Health,scheduled,,RTE-0012,18,refrigerated_vehicle,,diabetic_friendly;gluten_free,walker
REQ-00811,CLI-0066,2026-03-30 18:31:00,2026-04-02,13:15:00,16:15:00,7,6,1,False,routine,monthly,emergency_box,client_pay,completed,,RTE-0070,1,no_pet_allergy,,heart_healthy;halal,walker
REQ-00812,CLI-0011,2026-03-20 16:19:00,2026-03-25,11:30:00,13:30:00,6,4,0,False,routine,weekly,emergency_box,Island_Health,completed,,,,no_pet_allergy;wheelchair,,soft,wheelchair
REQ-00813,CLI-0491,2026-04-07 13:25:00,2026-04-09,13:45:00,16:45:00,11,7,0,True,urgent,weekly,MOW_frozen,Island_Health,completed,,RTE-0037,11,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;vegetarian,
REQ-00814,CLI-0438,2026-04-07 07:27:00,2026-04-11,09:45:00,11:45:00,8,4,0,True,routine,monthly,MOW_frozen,private_donations,completed,,RTE-0059,10,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly;minced,cane;assistance_at_door;low_vision;hard_of_hearing
REQ-00815,CLI-0187,2026-03-22 08:21:00,2026-03-25,12:15:00,13:15:00,10,4,0,True,routine,biweekly,MOW_frozen,municipal,completed,,,,refrigerated_vehicle;wheelchair,,vegetarian,wheelchair
REQ-00816,CLI-0014,2026-04-11 19:41:00,2026-04-14,11:15:00,14:15:00,5,4,0,True,routine,weekly,MOW_hot,client_pay,no_answer,no_answer_at_door,RTE-0012,16,refrigerated_vehicle,flexible_window,lactose_free,
REQ-00817,CLI-0434,2026-04-07 08:23:00,2026-04-08,13:00:00,14:00:00,8,3,0,True,routine,one_time,MOW_hot,private_donations,completed,,RTE-0035,12,refrigerated_vehicle;two_person,,,walker
REQ-00818,CLI-0166,2026-03-26 12:40:00,2026-03-29,09:45:00,11:45:00,10,3,2,True,routine,biweekly,MOW_frozen,private_donations,completed,,RTE-0009,1,refrigerated_vehicle;two_person,,low_sodium;minced;lactose_free,assistance_at_door;low_vision
REQ-00819,CLI-0210,2026-03-29 19:21:00,2026-03-31,13:30:00,15:00:00,8,1,1,False,routine,weekly,emergency_box,United_Way,completed,,RTE-0002,7,,flexible_window,,walker;hard_of_hearing
REQ-00820,CLI-0376,2026-04-07 14:40:00,2026-04-09,13:15:00,16:15:00,10,4,1,False,routine,monthly,grocery_hamper,municipal,rerouted,vehicle_breakdown,RTE-0048,8,,,minced,
REQ-00821,CLI-0207,2026-03-23 12:59:00,2026-03-25,11:00:00,12:30:00,6,7,0,False,routine,weekly,grocery_hamper,private_donations,cancelled,no_longer_needed,,,,flexible_window;can_leave_at_door,diabetic_friendly,cane
REQ-00822,CLI-0247,2026-04-09 18:06:00,2026-04-13,11:30:00,13:00:00,11,4,0,False,routine,one_time,grocery_hamper,Island_Health,rerouted,time_window_conflict,RTE-0018,15,no_pet_allergy;wheelchair,,soft;gluten_free,wheelchair;walker
REQ-00823,CLI-0484,2026-04-11 15:21:00,2026-04-15,08:45:00,10:15:00,13,3,1,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0066,3,refrigerated_vehicle,,diabetic_friendly,
REQ-00824,CLI-0107,2026-03-24 06:33:00,2026-03-25,08:15:00,09:45:00,7,7,1,True,routine,one_time,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle,flexible_window;flexible_day,minced;soft,assistance_at_door
REQ-00825,CLI-0294,2026-03-27 15:18:00,2026-03-30,08:00:00,09:00:00,6,6,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0152,6,refrigerated_vehicle,flexible_window,gluten_free;vegan,low_vision
REQ-00826,CLI-0135,2026-03-24 07:06:00,2026-03-26,12:15:00,15:15:00,11,5,2,True,urgent,weekly,MOW_hot,Island_Health,scheduled,,RTE-0053,1,refrigerated_vehicle,flexible_window,low_sodium,cane
REQ-00827,CLI-0289,2026-03-23 15:24:00,2026-03-26,11:45:00,13:45:00,11,2,0,False,routine,one_time,emergency_box,private_donations,completed,,RTE-0044,2,,,diabetic_friendly;vegan,
REQ-00828,CLI-0147,2026-03-25 14:19:00,2026-03-30,11:15:00,14:15:00,6,6,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0152,13,refrigerated_vehicle,,low_sodium,
REQ-00829,CLI-0244,2026-03-28 13:36:00,2026-03-29,09:00:00,12:00:00,6,2,0,False,routine,one_time,emergency_box,United_Way,completed,,RTE-0009,20,,flexible_window,diabetic_friendly;minced,walker;assistance_at_door;hard_of_hearing
REQ-00830,CLI-0157,2026-04-10 09:44:00,2026-04-15,11:15:00,14:15:00,7,5,1,False,urgent,biweekly,grocery_hamper,private_donations,completed,,RTE-0040,2,two_person,,soft,
REQ-00831,CLI-0088,2026-04-06 13:10:00,2026-04-10,12:45:00,15:45:00,5,3,0,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0007,5,refrigerated_vehicle;two_person,can_leave_at_door,heart_healthy,
REQ-00832,CLI-0194,2026-04-09 11:11:00,2026-04-13,13:30:00,14:30:00,5,6,0,True,routine,one_time,MOW_hot,Island_Health,pending,,,,refrigerated_vehicle,flexible_window,minced;gluten_free;lactose_free,
REQ-00833,CLI-0053,2026-04-11 08:38:00,2026-04-12,10:15:00,11:45:00,5,4,0,False,routine,weekly,culturally_specific,client_pay,completed,,RTE-0030,3,no_pet_allergy,,diabetic_friendly,assistance_at_door
REQ-00834,CLI-0041,2026-04-10 11:13:00,2026-04-12,08:00:00,09:00:00,6,1,1,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0026,6,refrigerated_vehicle,,low_sodium;soft,
REQ-00835,CLI-0371,2026-03-23 10:36:00,2026-03-27,09:00:00,12:00:00,7,3,0,True,routine,one_time,MOW_hot,Island_Health,scheduled,,RTE-0120,20,no_pet_allergy;refrigerated_vehicle,,,walker
REQ-00836,CLI-0228,2026-03-23 09:53:00,2026-03-25,12:45:00,13:45:00,8,1,1,False,routine,monthly,culturally_specific,Island_Health,in_progress,,RTE-0254,7,,flexible_window,halal,
REQ-00837,CLI-0316,2026-03-28 17:43:00,2026-03-30,10:00:00,11:00:00,11,4,0,True,routine,biweekly,MOW_frozen,municipal,no_answer,no_answer_at_door,,,lang_Vietnamese;refrigerated_vehicle,flexible_window,low_sodium,walker;cane
REQ-00838,CLI-0500,2026-03-31 11:34:00,2026-04-02,13:00:00,15:00:00,5,7,0,True,routine,monthly,MOW_hot,client_pay,pending,,,,refrigerated_vehicle;wheelchair,flexible_window;flexible_day,diabetic_friendly;heart_healthy;gluten_free,wheelchair;assistance_at_door
REQ-00839,CLI-0383,2026-03-31 17:07:00,2026-04-01,12:30:00,15:30:00,10,1,1,True,routine,biweekly,MOW_hot,private_donations,completed,,RTE-0011,8,refrigerated_vehicle,flexible_window,diabetic_friendly;heart_healthy;lactose_free,walker;assistance_at_door;hard_of_hearing
REQ-00840,CLI-0249,2026-04-09 12:03:00,2026-04-13,10:30:00,12:30:00,7,4,0,True,routine,one_time,MOW_frozen,Island_Health,completed,,RTE-0018,8,refrigerated_vehicle;two_person,flexible_window;flexible_day,diabetic_friendly;soft,cane;bedbound
REQ-00841,CLI-0135,2026-04-10 12:48:00,2026-04-15,08:45:00,10:45:00,7,7,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0185,5,refrigerated_vehicle,flexible_window,low_sodium,cane
REQ-00842,CLI-0196,2026-03-20 06:04:00,2024-06-27,12:45:00,14:45:00,9,3,2,True,routine,weekly,MOW_hot,municipal,completed,,,,refrigerated_vehicle,flexible_window;flexible_day,soft;gluten_free,walker;assistance_at_door;low_vision;hard_of_hearing
REQ-00843,CLI-0149,2026-03-24 20:17:00,2026-03-27,13:15:00,15:15:00,5,7,0,True,routine,one_time,MOW_frozen,municipal,completed,,RTE-0145,8,refrigerated_vehicle;two_person;wheelchair,flexible_day,diabetic_friendly;heart_healthy;lactose_free,wheelchair;assistance_at_door
REQ-00844,CLI-0117,2026-04-03 16:26:00,2026-04-08,09:45:00,11:45:00,8,5,2,True,routine,one_time,MOW_frozen,United_Way,completed,,,,lang_Vietnamese;refrigerated_vehicle,,diabetic_friendly;soft,assistance_at_door
REQ-00845,CLI-0475,2026-03-21 12:42:00,2026-03-25,12:00:00,15:00:00,8,6,0,True,routine,one_time,MOW_frozen,United_Way,completed,,,,refrigerated_vehicle,flexible_window,low_sodium,
REQ-00846,CLI-0334,2026-04-04 12:47:00,2026-04-08,08:00:00,10:00:00,9,3,0,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0035,25,refrigerated_vehicle,flexible_window,,assistance_at_door
REQ-00847,CLI-0388,2026-03-23 20:00:00,2026-03-28,08:45:00,11:45:00,8,5,0,True,urgent,weekly,MOW_frozen,United_Way,completed,,RTE-0060,18,refrigerated_vehicle,,low_sodium;vegetarian,
REQ-00848,CLI-0222,2026-04-03 08:44:00,2026-04-07,08:15:00,09:45:00,14,5,1,True,urgent,one_time,MOW_hot,Island_Health,completed,,RTE-0065,8,refrigerated_vehicle,flexible_day;can_leave_at_door,halal,assistance_at_door
REQ-00849,CLI-0488,2026-03-27 15:31:00,2026-03-30,12:15:00,13:45:00,6,4,2,True,urgent,biweekly,MOW_frozen,Island_Health,completed,,,,lang_Mandarin;refrigerated_vehicle,flexible_day,vegan,assistance_at_door
REQ-00850,CLI-0177,2026-04-07 18:17:00,2026-04-12,10:45:00,13:45:00,6,5,1,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0054,7,refrigerated_vehicle,flexible_window,,
REQ-00851,CLI-0273,2026-03-27 07:47:00,2026-03-31,08:00:00,09:30:00,6,3,0,False,routine,monthly,grocery_hamper,Island_Health,pending,,,,,,,hard_of_hearing
REQ-00852,CLI-0116,2026-04-02 15:22:00,2026-04-05,12:00:00,14:00:00,6,1,0,False,routine,weekly,culturally_specific,United_Way,rerouted,driver_capacity,RTE-0001,6,,,low_sodium;pureed,walker
REQ-00853,CLI-0204,2026-03-27 19:03:00,2026-03-31,09:30:00,11:00:00,6,7,0,True,urgent,biweekly,MOW_frozen,municipal,in_progress,,RTE-0182,16,refrigerated_vehicle,,gluten_free;vegan,
REQ-00854,CLI-0484,2026-03-21 15:17:00,2026-03-25,08:45:00,11:45:00,10,7,0,False,routine,weekly,emergency_box,client_pay,completed,,RTE-0183,3,,,diabetic_friendly,
REQ-00855,CLI-0457,2026-03-27 06:40:00,2026-03-28,08:45:00,11:45:00,11,3,0,True,urgent,monthly,MOW_frozen,Island_Health,completed,,RTE-0060,10,refrigerated_vehicle,,heart_healthy;lactose_free,
REQ-00856,CLI-0388,2026-03-22 12:03:00,2026-03-25,09:30:00,12:30:00,6,1,1,True,urgent,weekly,MOW_frozen,private_donations,completed,,,,refrigerated_vehicle,can_leave_at_door,low_sodium;vegetarian,
REQ-00857,CLI-0191,2026-04-12 10:18:00,2026-04-13,11:00:00,13:00:00,5,6,1,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0018,3,refrigerated_vehicle,flexible_window,minced,
REQ-00858,CLI-0189,2026-03-26 06:43:00,2026-03-28,08:30:00,09:30:00,9,7,0,True,urgent,weekly,MOW_frozen,United_Way,completed,,RTE-0060,16,refrigerated_vehicle,flexible_window,,hard_of_hearing
REQ-00859,CLI-0278,2026-04-01 13:19:00,2026-04-03,08:45:00,10:15:00,6,5,0,True,routine,one_time,MOW_hot,United_Way,in_progress,,,,lang_Cantonese;refrigerated_vehicle;wheelchair,flexible_day,,wheelchair;cane
REQ-00860,CLI-0038,2026-04-01 20:03:00,2026-04-04,08:15:00,10:15:00,9,2,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0056,26,refrigerated_vehicle;wheelchair,flexible_day,,wheelchair;hard_of_hearing
REQ-00861,CLI-0107,2026-03-20 16:17:00,2026-03-25,08:00:00,10:00:00,8,6,0,True,routine,monthly,MOW_hot,client_pay,pending,,,,refrigerated_vehicle,flexible_window,minced;soft,assistance_at_door
REQ-00862,CLI-0377,2026-04-04 11:27:00,2026-04-05,12:15:00,13:45:00,5,7,1,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0078,1,refrigerated_vehicle,,low_sodium;soft;lactose_free,cane;assistance_at_door
REQ-00863,CLI-0262,2026-04-03 09:02:00,2026-04-08,12:15:00,14:15:00,11,2,1,True,routine,one_time,MOW_frozen,United_Way,completed,,,,lang_Mandarin;refrigerated_vehicle;wheelchair,flexible_window;flexible_day,low_sodium;halal,wheelchair;walker
REQ-00864,CLI-0417,2026-03-26 13:13:00,2026-03-28,12:30:00,13:30:00,12,2,1,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0060,7,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly,
REQ-00865,CLI-0496,2026-03-23 07:42:00,2026-03-25,10:30:00,12:30:00,6,3,2,True,routine,one_time,MOW_frozen,municipal,completed,,RTE-0228,1,no_pet_allergy;refrigerated_vehicle,flexible_window,,
REQ-00866,CLI-0405,2026-04-13 14:28:00,2026-04-14,12:45:00,15:45:00,7,7,0,False,routine,one_time,emergency_box,Island_Health,in_progress,,RTE-0043,2,,can_leave_at_door,low_sodium,
REQ-00867,CLI-0266,2026-04-08 07:42:00,2026-04-10,12:45:00,13:45:00,8,7,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0007,25,refrigerated_vehicle,flexible_window,diabetic_friendly;low_sodium,
REQ-00868,CLI-0280,2026-03-21 14:19:00,2026-03-25,11:00:00,14:00:00,8,6,0,True,routine,weekly,MOW_hot,private_donations,completed,,,,refrigerated_vehicle;two_person,,,walker
REQ-00869,CLI-0183,2026-03-27 09:33:00,2026-03-31,08:15:00,09:45:00,9,2,1,True,routine,one_time,MOW_hot,private_donations,completed,,,,lang_Punjabi;refrigerated_vehicle;wheelchair,flexible_window,,wheelchair;walker
REQ-00870,CLI-0352,2026-04-05 07:33:00,2026-04-08,13:45:00,15:15:00,13,1,0,True,routine,biweekly,MOW_frozen,private_donations,completed,,RTE-0269,1,refrigerated_vehicle,flexible_window,low_sodium;heart_healthy,walker
REQ-00871,CLI-0352,2026-03-25 16:41:00,2026-03-30,08:45:00,11:45:00,7,1,0,False,urgent,weekly,grocery_hamper,client_pay,scheduled,,RTE-0058,1,,can_leave_at_door,low_sodium;heart_healthy,walker
REQ-00872,CLI-0373,2026-03-27 08:34:00,2026-03-30,13:30:00,16:30:00,6,3,0,True,routine,one_time,MOW_hot,United_Way,scheduled,,RTE-0058,11,no_pet_allergy;refrigerated_vehicle,flexible_day,,walker;cane
REQ-00873,CLI-0403,2026-04-03 13:00:00,2026-04-08,09:00:00,10:00:00,5,5,0,True,routine,one_time,MOW_hot,municipal,completed,,RTE-0035,24,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00874,CLI-0234,2026-04-06 06:52:00,2026-04-11,10:15:00,11:45:00,6,3,0,False,urgent,weekly,grocery_hamper,private_donations,scheduled,,RTE-0015,1,,flexible_window;flexible_day,diabetic_friendly;soft,
REQ-00875,CLI-0259,2026-03-21 17:27:00,2026-03-25,13:45:00,15:45:00,7,1,0,True,urgent,weekly,MOW_frozen,private_donations,completed,,,,refrigerated_vehicle;two_person,flexible_window,,
REQ-00876,CLI-0432,2026-03-27 14:11:00,2026-03-31,13:30:00,15:00:00,12,4,0,True,urgent,weekly,MOW_frozen,United_Way,completed,,,,lang_Mandarin;refrigerated_vehicle,,heart_healthy,hard_of_hearing
REQ-00877,CLI-0250,2026-04-10 09:40:00,2026-04-11,13:45:00,15:15:00,6,6,0,False,routine,weekly,grocery_hamper,United_Way,rerouted,driver_capacity,RTE-0033,3,,,diabetic_friendly;low_sodium;soft,assistance_at_door
REQ-00878,CLI-0130,2026-03-30 19:07:00,2026-04-01,11:15:00,14:15:00,8,2,1,True,routine,weekly,MOW_hot,United_Way,scheduled,,RTE-0068,4,refrigerated_vehicle,,,
REQ-00879,CLI-0226,2026-04-07 17:58:00,2026-04-10,11:30:00,12:30:00,7,7,0,True,routine,monthly,MOW_frozen,Island_Health,completed,,RTE-0007,26,refrigerated_vehicle,,,assistance_at_door
REQ-00880,CLI-0219,2026-03-22 20:21:00,2026-03-25,13:30:00,15:00:00,10,3,0,False,routine,one_time,grocery_hamper,municipal,rerouted,vehicle_breakdown,RTE-0160,2,,flexible_window,,
REQ-00881,CLI-0139,2026-03-22 16:01:00,2026-03-26,08:30:00,10:30:00,14,1,0,True,routine,monthly,MOW_hot,municipal,completed,,,,refrigerated_vehicle;wheelchair,,diabetic_friendly;low_sodium;heart_healthy;halal,wheelchair
REQ-00882,CLI-0412,2026-03-26 16:48:00,2026-03-31,12:45:00,14:15:00,6,2,0,False,routine,weekly,culturally_specific,United_Way,completed,,RTE-0002,4,lang_English,can_leave_at_door,,walker;low_vision
REQ-00883,CLI-0185,2026-04-03 13:17:00,2026-04-06,13:00:00,15:00:00,6,2,0,False,routine,biweekly,culturally_specific,municipal,completed,,RTE-0004,9,lang_English;two_person,can_leave_at_door,low_sodium,low_vision
REQ-00884,CLI-0205,2026-03-24 08:52:00,2026-03-25,11:45:00,13:45:00,10,7,0,False,routine,one_time,grocery_hamper,private_donations,completed,,RTE-0183,8,,flexible_day,,
REQ-00885,CLI-0221,2026-04-03 19:42:00,2026-04-06,12:30:00,14:30:00,9,3,2,False,routine,one_time,emergency_box,United_Way,completed,,RTE-0004,4,,flexible_window,diabetic_friendly;pureed,
REQ-00886,CLI-0446,2026-03-23 18:52:00,2026-03-25,08:30:00,10:00:00,12,7,1,True,routine,weekly,MOW_hot,client_pay,completed,,RTE-0091,18,refrigerated_vehicle,flexible_day,minced,walker;low_vision
REQ-00887,CLI-0491,2026-03-29 07:26:00,2026-03-31,11:30:00,14:30:00,9,5,1,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0258,8,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;vegetarian,
